time,height,speed,acceleration
61.07,444.54269,-30.44768,14.86293
61.14,444.54269,-30.44768,14.86293
61.17,436.07771,-30.11958,3.31381
61.27,434.66688,-29.69305,6.59481
61.37,436.93077,-29.10247,6.59481
61.46,436.93077,-29.10247,6.59481
61.47,436.07771,-28.34784,8.23531
61.57,439.75243,-27.46197,1.6405
61.67,437.48854,-26.44486,24.73874
61.77,434.10911,-25.29651,21.45774
61.78,434.10911,-25.29651,21.45774
61.87,433.25605,-24.11535,9.90862
61.88,433.25605,-24.11535,9.90862
61.88,433.25605,-24.11535,9.90862
61.88,433.25605,-24.11535,9.90862
61.88,433.25605,-24.11535,9.90862
61.88,433.25605,-24.11535,9.90862
61.97,417.21196,-22.93419,9.90862
62.07,412.4217,-21.78584,8.23531
62.1,412.4217,-21.78584,8.23531
62.17,416.06361,-20.73592,9.90862
62.27,408.45169,-19.85005,3.31381
62.37,406.22061,-19.12823,3.31381
62.42,406.22061,-19.12823,3.31381
62.47,409.86252,-18.60327,-11.54912
62.57,402.54589,-18.14393,-1.6405
62.67,400.282,-17.81583,-8.23531
62.74,400.282,-17.81583,-8.23531
62.77,407.33615,-17.65178,-9.90862
62.87,401.43035,-17.68459,-9.90862
62.88,401.43035,-17.68459,-9.90862
62.88,401.43035,-17.68459,-9.90862
62.88,401.43035,-17.68459,-9.90862
62.88,401.43035,-17.68459,-9.90862
62.88,401.43035,-17.68459,-9.90862
62.97,398.3134,-17.91426,-6.59481
63.06,398.3134,-17.91426,-6.59481
63.07,398.3134,-18.34079,-1.6405
63.17,397.19786,-18.89856,-4.95431
63.27,401.43035,-19.62038,-1.6405
63.37,405.92532,-20.44063,8.23531
63.38,405.92532,-20.44063,8.23531
63.47,414.94807,-21.35931,11.54912
63.57,412.68418,-22.37642,4.95431
63.67,406.48309,-23.39353,4.95431
63.7,406.48309,-23.39353,4.95431
63.77,406.48309,-24.47626,4.95431
63.87,400.01952,-25.52618,3.31381
63.89,400.01952,-25.52618,3.31381
63.89,400.01952,-25.52618,3.31381
63.89,400.01952,-25.52618,3.31381
63.89,400.01952,-25.52618,3.31381
63.89,400.01952,-25.52618,3.31381
63.97,380.03823,-26.5761,6.59481
64.02,380.03823,-26.5761,6.59481
64.07,367.07828,-27.49478,0
64.17,361.73025,-28.24941,9.90862
64.27,361.73025,-28.90561,3.31381
64.34,361.73025,-28.90561,3.31381
64.37,366.25803,-29.43057,-1.6405
64.47,361.73025,-29.79148,-4.95431
64.57,367.63605,-30.05396,-14.86293
64.66,367.63605,-30.05396,-14.86293
64.67,368.7844,-30.25082,-19.78443
64.77,366.8158,-30.34925,-23.09824
64.87,359.76165,-30.48049,-11.54912
64.87,359.76165,-30.48049,-11.54912
64.87,359.76165,-30.48049,-11.54912
64.87,359.76165,-30.48049,-11.54912
64.87,359.76165,-30.48049,-11.54912
64.87,359.76165,-30.48049,-11.54912
64.97,351.88725,-30.61173,-1.6405
64.98,351.88725,-30.61173,-1.6405
65.07,352.74031,-30.77578,-6.59481
65.17,350.77171,-30.93983,-9.90862
65.27,347.39228,-31.00545,-1.6405
65.3,347.39228,-31.00545,-1.6405
65.37,341.48648,-31.1695,-3.31381
65.47,336.17126,-31.30074,-4.95431
65.57,331.64348,-31.46479,-8.23531
65.62,331.64348,-31.46479,-8.23531
65.67,331.08571,-31.69446,-6.59481
65.77,327.14851,-31.85851,3.31381
65.87,323.24412,-31.95694,-4.95431
65.87,323.24412,-31.95694,-4.95431
65.87,323.24412,-31.95694,-4.95431
65.87,323.24412,-31.95694,-4.95431
65.87,323.24412,-31.95694,-4.95431
65.87,323.24412,-31.95694,-4.95431
65.94,323.24412,-31.95694,-4.95431
65.97,324.06437,-32.12099,-3.31381
66.07,325.21272,-32.28504,-9.90862
66.17,323.5066,-32.38347,6.59481
66.26,323.5066,-32.38347,6.59481
66.27,316.48526,-32.35066,-6.59481
66.37,311.43252,-32.08818,0
66.47,307.79061,-31.69446,18.14393
66.57,306.64226,-31.07107,19.78443
66.58,306.64226,-31.07107,19.78443
66.67,298.50538,-30.28363,0
66.77,287.57965,-29.43057,-4.95431
66.85,287.57965,-29.43057,-4.95431
66.85,287.57965,-29.43057,-4.95431
66.85,287.57965,-29.43057,-4.95431
66.85,287.57965,-29.43057,-4.95431
66.85,287.57965,-29.43057,-4.95431
66.87,283.90493,-28.47908,-9.90862
66.9,283.90493,-28.47908,-9.90862
66.97,279.70525,-27.49478,-13.18962
67.07,278.03194,-26.37924,-11.54912
67.17,276.9164,-25.2637,-8.23531
67.22,276.9164,-25.2637,-8.23531
67.27,288.13742,-24.11535,-4.95431
67.37,275.21028,-23.09824,0
67.47,275.50557,-22.08113,-6.59481
67.54,275.50557,-22.08113,-6.59481
67.57,276.06334,-21.12964,-1.6405
67.67,275.50557,-20.30939,4.95431
67.77,276.9164,-19.686,-1.6405
67.86,276.9164,-19.686,-1.6405
67.86,276.9164,-19.686,-1.6405
67.86,276.9164,-19.686,-1.6405
67.86,276.9164,-19.686,-1.6405
67.86,276.9164,-19.686,-1.6405
67.86,276.9164,-19.686,-1.6405
67.87,281.11608,-19.22666,4.95431
67.97,268.48423,-18.99699,6.59481
68.07,251.39022,-19.0298,0
68.17,246.04219,-19.3579,-4.95431
68.18,246.04219,-19.3579,-4.95431
68.27,247.74831,-19.98129,9.90862
68.37,257.82098,-20.86716,13.18962
68.47,263.16901,-22.04832,8.23531
68.5,263.16901,-22.04832,8.23531
68.57,271.30589,-23.39353,6.59481
68.67,268.22175,-24.96841,11.54912
68.77,265.40009,-26.64172,-1.6405
68.82,265.40009,-26.64172,-1.6405
68.87,259.5271,-28.38065,3.31381
68.87,259.5271,-28.38065,3.31381
68.87,259.5271,-28.38065,3.31381
68.87,259.5271,-28.38065,3.31381
68.87,259.5271,-28.38065,3.31381
68.87,259.5271,-28.38065,3.31381
68.97,255.29461,-30.15239,4.95431
69.07,254.47436,-31.89132,0
69.14,254.47436,-31.89132,0
69.17,248.56856,-33.53182,0
69.27,241.28474,-34.97546,-4.95431
69.37,230.09653,-36.35348,0
69.46,230.09653,-36.35348,0
69.47,236.82258,-37.50183,1.6405
69.57,234.29621,-38.32208,0
69.67,223.63296,-38.81423,-8.23531
69.77,220.28634,-39.01109,-3.31381
69.78,220.28634,-39.01109,-3.31381
69.87,215.79137,-39.01109,1.6405
69.88,215.79137,-39.01109,1.6405
69.88,215.79137,-39.01109,1.6405
69.88,215.79137,-39.01109,1.6405
69.88,215.79137,-39.01109,1.6405
69.88,215.79137,-39.01109,1.6405
69.97,207.12953,-38.78142,-1.6405
70.07,196.2038,-38.32208,0
70.1,196.2038,-38.32208,0
70.17,194.79297,-37.63307,-1.6405
70.27,188.6575,-36.68158,-1.6405
70.37,185.27807,-35.53323,3.31381
70.42,185.27807,-35.53323,3.31381
70.47,181.93145,-34.25364,4.95431
70.57,179.96285,-32.77719,8.23531
70.67,179.1426,-31.26793,13.18962
70.74,179.1426,-31.26793,13.18962
70.77,179.96285,-29.98834,14.86293
70.87,182.19393,-28.90561,4.95431
70.88,182.19393,-28.90561,4.95431
70.88,182.19393,-28.90561,4.95431
70.88,182.19393,-28.90561,4.95431
70.88,182.19393,-28.90561,4.95431
70.88,182.19393,-28.90561,4.95431
70.97,171.30101,-27.8885,11.54912
71.06,171.30101,-27.8885,11.54912
71.07,169.33241,-27.03544,6.59481
71.17,164.87025,-26.41205,6.59481
71.27,165.6905,-25.9199,4.95431
71.37,160.67057,-25.5918,3.31381
71.38,160.67057,-25.5918,3.31381
71.47,154.5351,-25.29651,-3.31381
71.57,172.71184,-25.16527,-11.54912
71.67,171.00572,-25.19808,-19.78443
71.7,171.00572,-25.19808,-19.78443
71.77,159.55503,-25.36213,-8.23531
71.87,146.13574,-25.65742,-6.59481
71.87,146.13574,-25.65742,-6.59481
71.87,146.13574,-25.65742,-6.59481
71.87,146.13574,-25.65742,-6.59481
71.87,146.13574,-25.65742,-6.59481
71.87,146.13574,-25.65742,-6.59481
71.97,146.13574,-25.98552,-3.31381
72.02,146.13574,-25.98552,-3.31381
72.07,148.92459,-26.41205,-3.31381
72.17,144.46243,-26.77296,6.59481
72.27,142.78912,-27.16668,19.78443
72.34,142.78912,-27.16668,19.78443
72.37,139.14721,-27.5604,11.54912
72.47,134.68505,-27.8885,21.45774
72.57,149.21988,-28.08536,9.90862
72.66,149.21988,-28.08536,9.90862
72.67,148.92459,-28.18379,6.59481
72.77,118.47691,-28.2166,0
72.86,118.47691,-28.2166,0
72.86,118.47691,-28.2166,0
72.86,118.47691,-28.2166,0
72.86,118.47691,-28.2166,0
72.86,118.47691,-28.2166,0
72.87,108.99482,-28.11817,-11.54912
72.97,117.06608,-27.98693,-8.23531
72.98,117.06608,-27.98693,-8.23531
73.07,110.93061,-27.75726,-14.86293
73.17,108.69953,-27.42916,-14.86293
73.27,115.95054,-27.00263,-6.59481
73.3,115.95054,-27.00263,-6.59481
73.37,116.24583,-26.34643,-3.31381
73.47,117.36137,-25.52618,4.95431
73.57,112.89921,-24.67312,1.6405
73.62,112.89921,-24.67312,1.6405
73.67,102.82654,-23.91849,-9.90862
73.77,96.1333,-23.22948,28.05255
73.87,88.61981,-22.54047,9.90862
73.87,88.61981,-22.54047,9.90862
73.87,88.61981,-22.54047,9.90862
73.87,88.61981,-22.54047,9.90862
73.87,88.61981,-22.54047,9.90862
73.87,88.61981,-22.54047,9.90862
73.94,88.61981,-22.54047,9.90862
73.97,93.08197,-21.91708,-6.59481
74.07,90.85089,-21.19526,-6.59481
74.17,88.88229,-20.6703,6.59481
74.26,88.88229,-20.6703,6.59481
74.27,82.48434,-20.24377,0
74.37,78.02218,-19.88286,-8.23531
74.47,78.02218,-19.65319,-11.54912
74.57,88.06204,-19.45633,-6.59481
74.58,88.06204,-19.45633,-6.59481
74.67,85.27319,-19.42352,-1.6405
74.77,79.95797,-19.65319,-3.31381
74.86,79.95797,-19.65319,-3.31381
74.86,79.95797,-19.65319,-3.31381
74.86,79.95797,-19.65319,-3.31381
74.86,79.95797,-19.65319,-3.31381
74.86,79.95797,-19.65319,-3.31381
74.87,83.86236,-19.98129,-3.31381
74.9,83.86236,-19.98129,-3.31381
74.97,77.46441,-20.47344,-8.23531
75.07,74.67556,-21.09683,0
75.17,73.00225,-21.81865,1.6405
75.22,73.00225,-21.81865,1.6405
75.27,71.88671,-22.54047,0
75.37,89.44006,-23.32791,-13.18962
75.47,95.31305,-24.11535,11.54912
75.54,95.31305,-24.11535,11.54912
75.57,61.28908,-24.83717,11.54912
75.67,46.49177,-25.55899,6.59481
75.77,48.16508,-26.14957,6.59481
75.85,48.16508,-26.14957,6.59481
75.85,48.16508,-26.14957,6.59481
75.85,48.16508,-26.14957,6.59481
75.85,48.16508,-26.14957,6.59481
75.85,48.16508,-26.14957,6.59481
75.86,48.16508,-26.14957,6.59481
75.87,53.18501,-26.70734,-24.73874
75.97,48.16508,-27.03544,3.31381
76.07,57.38469,-27.26511,3.31381
76.17,41.76713,-27.33073,-3.31381
76.18,41.76713,-27.33073,-3.31381
76.27,41.20936,-27.2323,-19.78443
76.37,48.72285,-26.96982,11.54912
76.47,43.17796,-26.54329,6.59481
76.5,43.17796,-26.54329,6.59481
76.57,41.76713,-25.82147,18.14393
76.67,34.25364,-25.00122,19.78443
76.77,36.18943,-24.04973,-1.6405
76.82,36.18943,-24.04973,-1.6405
76.85,36.18943,-24.04973,-1.6405
76.85,36.18943,-24.04973,-1.6405
76.85,36.18943,-24.04973,-1.6405
76.85,36.18943,-24.04973,-1.6405
76.85,36.18943,-24.04973,-1.6405
76.87,33.95835,-22.99981,-161.68768
76.97,6.39795,-21.88427,-130.35413
77.07,5.28241,-20.70311,-206.24366
77.14,5.28241,-20.70311,-206.24366
77.17,9.1868,-19.48914,-115.4912
77.27,8.33374,-18.24236,-67.65422
77.37,11.41788,-16.86434,-4.95431
77.46,11.41788,-16.86434,-4.95431
77.47,15.88004,-15.51913,141.90325
77.57,20.30939,-14.33797,-46.19648
77.67,23.09824,-13.22243,-59.3861
77.77,20.04691,-12.04127,-77.56284
77.78,20.04691,-12.04127,-77.56284
77.87,5.01993,-10.79449,-39.60167
77.87,5.01993,-10.79449,-39.60167
77.87,5.01993,-10.79449,-39.60167
77.87,5.01993,-10.79449,-39.60167
77.87,5.01993,-10.79449,-39.60167
77.87,5.01993,-10.79449,-39.60167
77.97,10.86011,-9.64614,-34.64736
78.07,0.55777,-8.46498,-33.00686
78.1,0.55777,-8.46498,-33.00686
78.17,3.34662,-7.38225,-33.00686
78.27,-2.49356,-6.36514,-36.28786
78.37,5.01993,-5.34803,-36.28786
78.42,5.01993,-5.34803,-36.28786
78.47,-0.26248,-4.39654,-33.00686
78.57,9.1868,-3.47786,-41.24217
78.67,5.5777,-2.65761,-33.00686
78.74,5.5777,-2.65761,-33.00686
78.77,8.62903,-1.90298,-36.28786
78.87,2.78885,-1.21397,-37.96117
78.87,2.78885,-1.21397,-37.96117
78.87,2.78885,-1.21397,-37.96117
78.87,2.78885,-1.21397,-37.96117
78.87,2.78885,-1.21397,-37.96117
78.87,2.78885,-1.21397,-37.96117
78.97,1.11554,-0.72182,-36.28786
79.06,1.11554,-0.72182,-36.28786
79.07,1.37802,-0.22967,-36.28786
79.17,0.55777,0.26248,-31.36636
79.27,2.78885,0.72182,-31.36636
79.37,1.93579,1.08273,-28.05255
79.38,1.93579,1.08273,-28.05255
79.47,0.55777,1.44364,-31.36636
79.57,8.33374,1.73893,-34.64736
79.67,9.74457,1.90298,-34.64736
79.7,9.74457,1.90298,-34.64736
79.77,6.95572,1.90298,-37.96117
79.87,10.00705,1.83736,-37.96117
79.88,10.00705,1.83736,-37.96117
79.88,10.00705,1.83736,-37.96117
79.88,10.00705,1.83736,-37.96117
79.88,10.00705,1.83736,-37.96117
79.88,10.00705,1.83736,-37.96117
79.97,3.05133,1.73893,-34.64736
80.02,3.05133,1.73893,-34.64736
80.07,8.33374,1.50926,-33.00686
80.17,8.33374,1.24678,-41.24217
80.27,8.07126,0.95149,-37.96117
80.34,8.07126,0.95149,-37.96117
80.37,4.46216,0.62339,-37.96117
80.47,7.80878,0.29529,-33.00686
80.57,11.41788,0,-37.96117
80.66,11.41788,0,-37.96117
80.67,10.30234,-0.3281,-37.96117
80.77,4.72464,-0.59058,-37.96117
80.85,4.72464,-0.59058,-37.96117
80.85,4.72464,-0.59058,-37.96117
80.85,4.72464,-0.59058,-37.96117
80.85,4.72464,-0.59058,-37.96117
80.85,4.72464,-0.59058,-37.96117
80.87,4.46216,-0.91868,-36.28786
80.97,5.28241,-1.24678,-37.96117
80.98,5.28241,-1.24678,-37.96117
81.07,10.56482,-1.47645,-33.00686
81.17,6.39795,-1.70612,-31.36636
81.27,8.62903,-1.87017,-34.64736
81.3,8.62903,-1.87017,-34.64736
81.37,5.28241,-1.9686,-39.60167
81.47,7.25101,-2.03422,-28.05255
81.57,10.00705,-2.00141,-37.96117
81.62,10.00705,-2.00141,-37.96117
81.67,4.72464,-1.90298,-36.28786
81.77,-3.05133,-1.80455,-41.24217
81.86,-3.05133,-1.80455,-41.24217
81.86,-3.05133,-1.80455,-41.24217
81.86,-3.05133,-1.80455,-41.24217
81.86,-3.05133,-1.80455,-41.24217
81.86,-3.05133,-1.80455,-41.24217
81.87,11.41788,-1.67331,-34.64736
81.94,11.41788,-1.67331,-34.64736
81.97,6.39795,-1.54207,-31.36636
82.07,-0.26248,-1.34521,-36.28786
82.17,1.37802,-1.14835,-36.28786
82.26,1.37802,-1.14835,-36.28786
82.27,4.16687,-0.95149,-37.96117
82.37,-0.26248,-0.78744,-41.24217
82.47,1.11554,-0.6562,-34.64736
82.57,6.13547,-0.45934,-36.28786
82.58,6.13547,-0.45934,-36.28786
82.67,0.82025,-0.36091,-34.64736
82.77,13.09119,-0.26248,-36.28786
82.87,0.82025,-0.16405,-34.64736
82.89,0.82025,-0.16405,-34.64736
82.89,0.82025,-0.16405,-34.64736
82.89,0.82025,-0.16405,-34.64736
82.89,0.82025,-0.16405,-34.64736
82.89,0.82025,-0.16405,-34.64736
82.9,0.82025,-0.16405,-34.64736
82.97,-1.93579,-0.03281,-39.60167
83.07,8.89151,0.06562,-36.28786
83.17,0.26248,0.16405,-31.36636
83.22,0.26248,0.16405,-31.36636
83.27,7.25101,0.22967,-31.36636
83.37,5.28241,0.29529,-34.64736
83.47,4.72464,0.42653,-41.24217
83.54,4.72464,0.42653,-41.24217
83.57,4.16687,0.52496,-34.64736
83.67,9.1868,0.59058,-31.36636
83.77,6.39795,0.62339,-41.24217
83.86,6.39795,0.62339,-41.24217
83.87,1.11554,0.75463,-36.28786
83.87,1.11554,0.75463,-36.28786
83.87,1.11554,0.75463,-36.28786
83.87,1.11554,0.75463,-36.28786
83.87,1.11554,0.75463,-36.28786
83.87,1.11554,0.75463,-36.28786
83.97,4.16687,0.82025,-37.96117
84.07,4.16687,0.82025,-36.28786
84.17,2.23108,0.91868,-36.28786
84.18,2.23108,0.91868,-36.28786
84.27,1.93579,0.9843,-34.64736
84.37,1.11554,1.01711,-31.36636
84.47,-0.55777,1.08273,-37.96117
84.5,-0.55777,1.08273,-37.96117
84.57,6.39795,1.18116,-37.96117
84.67,0,1.24678,-36.28786
84.77,6.95572,1.34521,-33.00686
84.82,6.95572,1.34521,-33.00686
84.87,8.33374,1.3124,-36.28786
84.87,8.33374,1.3124,-36.28786
84.87,8.33374,1.3124,-36.28786
84.87,8.33374,1.3124,-36.28786
84.87,8.33374,1.3124,-36.28786
84.87,8.33374,1.3124,-36.28786
84.97,10.56482,1.21397,-37.96117
85.07,8.33374,1.18116,-37.96117
85.14,8.33374,1.18116,-37.96117
85.17,6.95572,1.11554,-37.96117
85.27,6.39795,1.04992,-29.69305
85.37,7.51349,0.88587,-39.60167
85.46,7.51349,0.88587,-39.60167
85.47,13.09119,0.68901,-39.60167
85.57,6.13547,0.55777,-39.60167
85.67,2.78885,0.42653,-31.36636
85.77,2.49356,0.29529,-34.64736
85.78,2.49356,0.29529,-34.64736
85.87,4.46216,0.13124,-33.00686
85.89,4.46216,0.13124,-33.00686
85.89,4.46216,0.13124,-33.00686
85.89,4.46216,0.13124,-33.00686
85.89,4.46216,0.13124,-33.00686
85.89,4.46216,0.13124,-33.00686
85.97,2.49356,-0.03281,-29.69305
86.07,0.82025,-0.16405,-37.96117
86.1,0.82025,-0.16405,-37.96117
86.17,10.30234,-0.3281,-39.60167
86.27,7.25101,-0.45934,-34.64736
86.37,6.13547,-0.59058,-34.64736
86.42,6.13547,-0.59058,-34.64736
86.47,10.30234,-0.72182,-33.00686
86.57,10.56482,-0.75463,-29.69305
86.67,11.12259,-0.85306,-36.28786
86.74,11.12259,-0.85306,-36.28786
86.77,8.33374,-0.85306,-36.28786
86.85,8.33374,-0.85306,-36.28786
86.85,8.33374,-0.85306,-36.28786
86.85,8.33374,-0.85306,-36.28786
86.85,8.33374,-0.85306,-36.28786
86.85,8.33374,-0.85306,-36.28786
86.87,4.16687,-0.88587,-37.96117
86.97,0.82025,-0.88587,-37.96117
87.06,0.82025,-0.88587,-37.96117
87.07,3.34662,-0.85306,-39.60167
87.17,7.80878,-0.85306,-37.96117
87.27,5.28241,-0.88587,-39.60167
87.37,-1.11554,-0.88587,-34.64736
87.38,-1.11554,-0.88587,-34.64736
87.47,-1.37802,-0.82025,-39.60167
87.57,11.12259,-0.78744,-36.28786
87.67,8.07126,-0.68901,-33.00686
87.7,8.07126,-0.68901,-33.00686
87.77,10.00705,-0.59058,-31.36636
87.86,10.00705,-0.59058,-31.36636
87.86,10.00705,-0.59058,-31.36636
87.86,10.00705,-0.59058,-31.36636
87.86,10.00705,-0.59058,-31.36636
87.86,10.00705,-0.59058,-31.36636
87.87,2.78885,-0.45934,-33.00686
87.97,5.28241,-0.29529,-36.28786
88.02,5.28241,-0.29529,-36.28786
88.07,3.34662,-0.13124,-37.96117
88.17,-0.26248,0.09843,-31.36636
88.27,6.95572,0.29529,-34.64736
88.34,6.95572,0.29529,-34.64736
88.37,2.49356,0.45934,-34.64736
88.47,5.01993,0.6562,-39.60167
88.57,6.39795,0.78744,-33.00686
88.66,6.39795,0.78744,-33.00686
88.67,2.78885,0.9843,-31.36636
88.77,7.80878,1.08273,-39.60167
88.87,2.23108,1.11554,-34.64736
88.88,2.23108,1.11554,-34.64736
88.88,2.23108,1.11554,-34.64736
88.88,2.23108,1.11554,-34.64736
88.88,2.23108,1.11554,-34.64736
88.88,2.23108,1.11554,-34.64736
88.97,7.80878,1.14835,-33.00686
88.98,7.80878,1.14835,-33.00686
89.07,7.80878,1.21397,-34.64736
89.17,3.6091,1.24678,-34.64736
89.27,-0.26248,1.27959,-41.24217
89.3,-0.26248,1.27959,-41.24217
89.37,1.11554,1.3124,-36.28786
89.47,4.46216,1.34521,-36.28786
89.57,9.74457,1.37802,-33.00686
89.62,9.74457,1.37802,-33.00686
89.67,10.86011,1.41083,-34.64736
89.77,9.1868,1.41083,-34.64736
89.86,9.1868,1.41083,-34.64736
89.86,9.1868,1.41083,-34.64736
89.86,9.1868,1.41083,-34.64736
89.86,9.1868,1.41083,-34.64736
89.86,9.1868,1.41083,-34.64736
89.87,10.56482,1.44364,-36.28786
89.94,10.56482,1.44364,-36.28786
89.97,6.95572,1.54207,-34.64736
90.07,8.89151,1.67331,-34.64736
90.17,5.5777,1.83736,-39.60167
90.26,5.5777,1.83736,-39.60167
90.27,8.33374,2.13265,-33.00686
90.37,5.84018,2.42794,-39.60167
90.47,3.34662,2.78885,-37.96117
90.57,3.6091,3.18257,-39.60167
90.58,3.6091,3.18257,-39.60167
90.67,11.41788,3.57629,-36.28786
90.77,5.84018,3.9372,-33.00686
90.87,3.90439,4.23249,-33.00686
90.87,3.90439,4.23249,-33.00686
90.87,3.90439,4.23249,-33.00686
90.87,3.90439,4.23249,-33.00686
90.87,3.90439,4.23249,-33.00686
90.87,3.90439,4.23249,-33.00686
90.9,3.90439,4.23249,-33.00686
90.97,3.6091,4.49497,-36.28786
91.07,12.53342,4.69183,-36.28786
91.17,6.39795,4.79026,-36.28786
91.22,6.39795,4.79026,-36.28786
91.27,12.23813,4.75745,-37.96117
91.37,12.7959,4.72464,-41.24217
91.47,15.02698,4.62621,-36.28786
91.54,15.02698,4.62621,-36.28786
91.57,7.51349,4.49497,-33.00686
91.67,7.51349,4.29811,-36.28786
91.77,6.39795,4.06844,-34.64736
91.86,6.39795,4.06844,-34.64736
91.87,17.81583,4.06844,-39.60167
91.96,17.81583,4.06844,-39.60167